run_id,track,task,condition,run_num,input_tokens,output_tokens,cache_creation_tokens,cache_read_tokens,total_input_tokens,effective_input_tokens,num_turns,num_iterations,duration_ms,duration_api_ms,cost_usd,model,stop_reason,result_length,session_id,is_error,tool_calls,total_tool_calls,used_agent,wall_clock_sec,file,level,num_chunks,ordering,chunks_present
git-rebase-merge_caveman_003,A,git-rebase-merge,caveman,3,1053,435,0,0,1053,1053.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1557,,False,{},0,False,9.64,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/git-rebase-merge_caveman_003.json,,,,
git-rebase-merge_caveman_004,A,git-rebase-merge,caveman,4,1053,406,0,0,1053,1053.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1455,,False,{},0,False,8.5,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/git-rebase-merge_caveman_004.json,,,,
git-rebase-merge_caveman_005,A,git-rebase-merge,caveman,5,1053,420,0,0,1053,1053.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1498,,False,{},0,False,9.33,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/git-rebase-merge_caveman_005.json,,,,
git-rebase-merge_caveman_006,A,git-rebase-merge,caveman,6,1053,397,0,0,1053,1053.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1429,,False,{},0,False,9.2,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/git-rebase-merge_caveman_006.json,,,,
git-rebase-merge_caveman_007,A,git-rebase-merge,caveman,7,1053,427,0,0,1053,1053.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1587,,False,{},0,False,10.17,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/git-rebase-merge_caveman_007.json,,,,
git-rebase-merge_caveman_008,A,git-rebase-merge,caveman,8,1053,401,0,0,1053,1053.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1458,,False,{},0,False,9.04,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/git-rebase-merge_caveman_008.json,,,,
git-rebase-merge_caveman_009,A,git-rebase-merge,caveman,9,1053,395,0,0,1053,1053.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1408,,False,{},0,False,9.7,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/git-rebase-merge_caveman_009.json,,,,
git-rebase-merge_caveman_010,A,git-rebase-merge,caveman,10,1053,406,0,0,1053,1053.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1417,,False,{},0,False,8.27,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/git-rebase-merge_caveman_010.json,,,,
microservices-monolith_baseline_001,A,microservices-monolith,baseline,1,50,1377,0,0,50,50.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,5339,,False,{},0,False,28.7,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/microservices-monolith_baseline_001.json,,,,
microservices-monolith_baseline_002,A,microservices-monolith,baseline,2,50,1413,0,0,50,50.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,5743,,False,{},0,False,29.03,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/microservices-monolith_baseline_002.json,,,,
microservices-monolith_baseline_003,A,microservices-monolith,baseline,3,50,1569,0,0,50,50.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,5915,,False,{},0,False,31.59,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/microservices-monolith_baseline_003.json,,,,
microservices-monolith_baseline_004,A,microservices-monolith,baseline,4,50,1380,0,0,50,50.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,5313,,False,{},0,False,30.7,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/microservices-monolith_baseline_004.json,,,,
microservices-monolith_baseline_005,A,microservices-monolith,baseline,5,50,1425,0,0,50,50.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,5669,,False,{},0,False,29.42,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/microservices-monolith_baseline_005.json,,,,
microservices-monolith_baseline_006,A,microservices-monolith,baseline,6,50,1569,0,0,50,50.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,5915,,False,{},0,False,32.75,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/microservices-monolith_baseline_006.json,,,,
microservices-monolith_baseline_007,A,microservices-monolith,baseline,7,50,1479,0,0,50,50.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,5599,,False,{},0,False,37.35,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/microservices-monolith_baseline_007.json,,,,
microservices-monolith_baseline_008,A,microservices-monolith,baseline,8,50,1413,0,0,50,50.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,5743,,False,{},0,False,33.26,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/microservices-monolith_baseline_008.json,,,,
microservices-monolith_baseline_009,A,microservices-monolith,baseline,9,50,1693,0,0,50,50.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,6491,,False,{},0,False,33.65,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/microservices-monolith_baseline_009.json,,,,
microservices-monolith_baseline_010,A,microservices-monolith,baseline,10,50,1542,0,0,50,50.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,5899,,False,{},0,False,33.97,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/microservices-monolith_baseline_010.json,,,,
microservices-monolith_caveman_001,A,microservices-monolith,caveman,1,1063,662,0,0,1063,1063.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2497,,False,{},0,False,19.51,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/microservices-monolith_caveman_001.json,,,,
microservices-monolith_caveman_002,A,microservices-monolith,caveman,2,1063,637,0,0,1063,1063.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2445,,False,{},0,False,18.43,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/microservices-monolith_caveman_002.json,,,,
microservices-monolith_caveman_003,A,microservices-monolith,caveman,3,1063,506,0,0,1063,1063.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1948,,False,{},0,False,13.36,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/microservices-monolith_caveman_003.json,,,,
microservices-monolith_caveman_004,A,microservices-monolith,caveman,4,1063,464,0,0,1063,1063.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1845,,False,{},0,False,13.96,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/microservices-monolith_caveman_004.json,,,,
microservices-monolith_caveman_005,A,microservices-monolith,caveman,5,1063,634,0,0,1063,1063.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2412,,False,{},0,False,17.89,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/microservices-monolith_caveman_005.json,,,,
microservices-monolith_caveman_006,A,microservices-monolith,caveman,6,1063,580,0,0,1063,1063.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2299,,False,{},0,False,15.97,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/microservices-monolith_caveman_006.json,,,,
microservices-monolith_caveman_007,A,microservices-monolith,caveman,7,1063,492,0,0,1063,1063.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1811,,False,{},0,False,13.13,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/microservices-monolith_caveman_007.json,,,,
microservices-monolith_caveman_008,A,microservices-monolith,caveman,8,1063,579,0,0,1063,1063.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2117,,False,{},0,False,15.26,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/microservices-monolith_caveman_008.json,,,,
microservices-monolith_caveman_009,A,microservices-monolith,caveman,9,1063,548,0,0,1063,1063.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2085,,False,{},0,False,14.52,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/microservices-monolith_caveman_009.json,,,,
microservices-monolith_caveman_010,A,microservices-monolith,caveman,10,1063,585,0,0,1063,1063.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2107,,False,{},0,False,14.47,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/microservices-monolith_caveman_010.json,,,,
postgres-pool_baseline_001,A,postgres-pool,baseline,1,36,2005,0,0,36,36.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,6545,,False,{},0,False,24.07,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/postgres-pool_baseline_001.json,,,,
postgres-pool_baseline_002,A,postgres-pool,baseline,2,36,2066,0,0,36,36.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,6757,,False,{},0,False,25.09,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/postgres-pool_baseline_002.json,,,,
postgres-pool_baseline_003,A,postgres-pool,baseline,3,36,1876,0,0,36,36.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,6166,,False,{},0,False,23.73,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/postgres-pool_baseline_003.json,,,,
postgres-pool_baseline_004,A,postgres-pool,baseline,4,36,1933,0,0,36,36.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,6440,,False,{},0,False,39.79,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/postgres-pool_baseline_004.json,,,,
postgres-pool_baseline_005,A,postgres-pool,baseline,5,36,1985,0,0,36,36.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,6558,,False,{},0,False,36.7,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/postgres-pool_baseline_005.json,,,,
postgres-pool_baseline_006,A,postgres-pool,baseline,6,36,1975,0,0,36,36.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,6525,,False,{},0,False,36.62,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/postgres-pool_baseline_006.json,,,,
postgres-pool_baseline_007,A,postgres-pool,baseline,7,36,2000,0,0,36,36.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,6550,,False,{},0,False,46.35,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/postgres-pool_baseline_007.json,,,,
postgres-pool_baseline_008,A,postgres-pool,baseline,8,36,2181,0,0,36,36.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,7326,,False,{},0,False,49.02,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/postgres-pool_baseline_008.json,,,,
postgres-pool_baseline_009,A,postgres-pool,baseline,9,36,1985,0,0,36,36.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,6558,,False,{},0,False,47.36,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/postgres-pool_baseline_009.json,,,,
postgres-pool_baseline_010,A,postgres-pool,baseline,10,36,1975,0,0,36,36.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,6525,,False,{},0,False,44.1,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/postgres-pool_baseline_010.json,,,,
postgres-pool_caveman_001,A,postgres-pool,caveman,1,1049,749,0,0,1049,1049.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2389,,False,{},0,False,31.28,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/postgres-pool_caveman_001.json,,,,
postgres-pool_caveman_002,A,postgres-pool,caveman,2,1049,434,0,0,1049,1049.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1404,,False,{},0,False,26.79,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/postgres-pool_caveman_002.json,,,,
postgres-pool_caveman_003,A,postgres-pool,caveman,3,1049,711,0,0,1049,1049.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2325,,False,{},0,False,10.77,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/postgres-pool_caveman_003.json,,,,
postgres-pool_caveman_004,A,postgres-pool,caveman,4,1049,762,0,0,1049,1049.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2473,,False,{},0,False,21.95,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/postgres-pool_caveman_004.json,,,,
postgres-pool_caveman_005,A,postgres-pool,caveman,5,1049,663,0,0,1049,1049.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2194,,False,{},0,False,12.26,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/postgres-pool_caveman_005.json,,,,
postgres-pool_caveman_006,A,postgres-pool,caveman,6,1049,601,0,0,1049,1049.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1880,,False,{},0,False,16.71,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/postgres-pool_caveman_006.json,,,,
postgres-pool_caveman_007,A,postgres-pool,caveman,7,1049,690,0,0,1049,1049.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2093,,False,{},0,False,10.66,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/postgres-pool_caveman_007.json,,,,
postgres-pool_caveman_008,A,postgres-pool,caveman,8,1049,841,0,0,1049,1049.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2618,,False,{},0,False,24.77,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/postgres-pool_caveman_008.json,,,,
postgres-pool_caveman_009,A,postgres-pool,caveman,9,1049,673,0,0,1049,1049.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2176,,False,{},0,False,15.63,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/postgres-pool_caveman_009.json,,,,
postgres-pool_caveman_010,A,postgres-pool,caveman,10,1049,683,0,0,1049,1049.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2312,,False,{},0,False,12.72,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/postgres-pool_caveman_010.json,,,,
pr-security-review_baseline_001,A,pr-security-review,baseline,1,82,735,0,0,82,82.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2683,,False,{},0,False,11.59,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/pr-security-review_baseline_001.json,,,,
pr-security-review_baseline_002,A,pr-security-review,baseline,2,82,816,0,0,82,82.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2813,,False,{},0,False,11.78,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/pr-security-review_baseline_002.json,,,,
pr-security-review_baseline_003,A,pr-security-review,baseline,3,82,891,0,0,82,82.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2985,,False,{},0,False,13.09,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/pr-security-review_baseline_003.json,,,,
pr-security-review_baseline_004,A,pr-security-review,baseline,4,82,962,0,0,82,82.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,3221,,False,{},0,False,13.32,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/pr-security-review_baseline_004.json,,,,
pr-security-review_baseline_005,A,pr-security-review,baseline,5,82,816,0,0,82,82.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2813,,False,{},0,False,14.68,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/pr-security-review_baseline_005.json,,,,
pr-security-review_baseline_006,A,pr-security-review,baseline,6,82,792,0,0,82,82.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2775,,False,{},0,False,13.06,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/pr-security-review_baseline_006.json,,,,
pr-security-review_baseline_007,A,pr-security-review,baseline,7,82,816,0,0,82,82.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2813,,False,{},0,False,12.1,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/pr-security-review_baseline_007.json,,,,
pr-security-review_baseline_008,A,pr-security-review,baseline,8,82,909,0,0,82,82.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,3073,,False,{},0,False,20.56,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/pr-security-review_baseline_008.json,,,,
pr-security-review_baseline_009,A,pr-security-review,baseline,9,82,977,0,0,82,82.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,3179,,False,{},0,False,20.06,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/pr-security-review_baseline_009.json,,,,
pr-security-review_baseline_010,A,pr-security-review,baseline,10,82,891,0,0,82,82.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2985,,False,{},0,False,16.34,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/pr-security-review_baseline_010.json,,,,
pr-security-review_caveman_001,A,pr-security-review,caveman,1,1095,581,0,0,1095,1095.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1682,,False,{},0,False,23.14,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/pr-security-review_caveman_001.json,,,,
pr-security-review_caveman_002,A,pr-security-review,caveman,2,1095,575,0,0,1095,1095.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1670,,False,{},0,False,22.42,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/pr-security-review_caveman_002.json,,,,
pr-security-review_caveman_003,A,pr-security-review,caveman,3,1095,464,0,0,1095,1095.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1392,,False,{},0,False,15.43,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/pr-security-review_caveman_003.json,,,,
pr-security-review_caveman_004,A,pr-security-review,caveman,4,1095,585,0,0,1095,1095.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1718,,False,{},0,False,8.49,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/pr-security-review_caveman_004.json,,,,
pr-security-review_caveman_005,A,pr-security-review,caveman,5,1095,514,0,0,1095,1095.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1545,,False,{},0,False,11.9,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/pr-security-review_caveman_005.json,,,,
pr-security-review_caveman_006,A,pr-security-review,caveman,6,1095,605,0,0,1095,1095.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1754,,False,{},0,False,12.7,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/pr-security-review_caveman_006.json,,,,
pr-security-review_caveman_007,A,pr-security-review,caveman,7,1095,574,0,0,1095,1095.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1666,,False,{},0,False,8.63,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/pr-security-review_caveman_007.json,,,,
pr-security-review_caveman_008,A,pr-security-review,caveman,8,1095,574,0,0,1095,1095.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1666,,False,{},0,False,8.75,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/pr-security-review_caveman_008.json,,,,
pr-security-review_caveman_009,A,pr-security-review,caveman,9,1095,521,0,0,1095,1095.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1514,,False,{},0,False,8.76,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/pr-security-review_caveman_009.json,,,,
pr-security-review_caveman_010,A,pr-security-review,caveman,10,1095,581,0,0,1095,1095.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1687,,False,{},0,False,17.14,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/pr-security-review_caveman_010.json,,,,
race-condition-debug_baseline_001,A,race-condition-debug,baseline,1,45,1400,0,0,45,45.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,4743,,False,{},0,False,20.3,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/race-condition-debug_baseline_001.json,,,,
race-condition-debug_baseline_002,A,race-condition-debug,baseline,2,45,1208,0,0,45,45.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,4209,,False,{},0,False,16.72,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/race-condition-debug_baseline_002.json,,,,
race-condition-debug_baseline_003,A,race-condition-debug,baseline,3,45,1401,0,0,45,45.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,4772,,False,{},0,False,19.16,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/race-condition-debug_baseline_003.json,,,,
race-condition-debug_baseline_004,A,race-condition-debug,baseline,4,45,1590,0,0,45,45.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,5440,,False,{},0,False,20.1,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/race-condition-debug_baseline_004.json,,,,
race-condition-debug_baseline_005,A,race-condition-debug,baseline,5,45,1527,0,0,45,45.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,5245,,False,{},0,False,20.13,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/race-condition-debug_baseline_005.json,,,,
race-condition-debug_baseline_006,A,race-condition-debug,baseline,6,45,1399,0,0,45,45.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,4800,,False,{},0,False,28.06,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/race-condition-debug_baseline_006.json,,,,
race-condition-debug_baseline_007,A,race-condition-debug,baseline,7,45,1409,0,0,45,45.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,4789,,False,{},0,False,34.2,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/race-condition-debug_baseline_007.json,,,,
race-condition-debug_baseline_008,A,race-condition-debug,baseline,8,45,1602,0,0,45,45.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,5607,,False,{},0,False,31.88,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_a/race-condition-debug_baseline_008.json,,,,
